feature_0,feature_1,feature_2,feature_3,feature_4,label
0.23046887,0.46586633,0.9254268,0.31087142,0.69959366,1.0
0.34587812,0.9616962,0.87207484,0.23377275,0.91033506,1.0
0.13416547,0.15377802,0.9271018,0.555869,0.09622401,0.0
0.61796176,0.49444616,0.12928319,0.7807452,0.9347582,1.0
0.029833734,0.780205,0.2213034,0.38338137,0.37769145,1.0
0.54187834,0.6453917,0.5595918,0.72447234,0.9320887,1.0
0.6460908,0.2045201,0.01800394,0.36634088,0.9367494,1.0
0.7772598,0.9345187,0.5376584,0.6745545,0.7691413,0.0
0.14325446,0.4073658,0.6059557,0.54407954,0.7593758,0.0
0.6901928,0.7572237,0.7580417,0.7110627,0.6002327,0.0
0.98778456,0.43250394,0.40768123,0.34902507,0.7745259,0.0
0.12557274,0.8488206,0.050515473,0.5020988,0.038458526,1.0
0.98440456,0.06687218,0.33029908,0.14773148,0.94852495,1.0
0.3729449,0.020025253,0.61196417,0.21531898,0.29127198,0.0
0.22416139,0.85972816,0.9706608,0.018401265,0.60332394,0.0
0.0862146,0.6468118,0.9621417,0.8882943,0.10758072,1.0
0.08100706,0.74849,0.40336353,0.80520695,0.5404796,1.0
0.34687263,0.78075504,0.14539999,0.17467123,0.79774284,0.0
0.04662341,0.08415538,0.8931419,0.9126286,0.52409184,1.0
0.8406301,0.9464315,0.20942825,0.4960047,0.34374082,1.0
0.5484607,0.47771567,0.5263428,0.14921421,0.119060695,0.0
0.63916975,0.37828064,0.17547917,0.2831657,0.2485733,1.0
0.83269244,0.6592863,0.56210625,0.9507059,0.7936714,1.0
0.26767612,0.63460547,0.80338705,0.15457541,0.49096632,1.0
0.9928868,0.76398194,0.89660215,0.6761405,0.7767056,0.0
0.92750835,0.80452055,0.6897348,0.8423385,0.8215639,1.0
0.7327392,0.41624773,0.608578,0.43544877,0.9161519,0.0
0.1250934,0.6474709,0.90038353,0.3688603,0.675811,0.0
0.7470382,0.09927064,0.9004735,0.65757805,0.14043337,0.0
0.5862881,0.7893544,0.0984537,0.6077335,0.64886886,1.0
0.36849505,0.13313937,0.26078635,0.57659507,0.4531042,0.0
0.93115187,0.06786281,0.57188463,0.29068458,0.47934842,1.0
0.9029424,0.52184314,0.30542785,0.6246447,0.6430918,0.0
0.11210281,0.112187564,0.07806456,0.48511457,0.49573463,0.0
0.8959836,0.39540756,0.45254278,0.47225374,0.9761629,1.0
0.8473119,0.9629929,0.3022973,0.1362924,0.4723246,0.0
0.68855447,0.91218585,0.42533618,0.53677166,0.6425967,1.0
0.405558,0.6605384,0.541335,0.3249491,0.8564279,1.0
0.36205143,0.23721713,0.022265792,0.34408742,0.5381661,0.0
0.12072259,0.39161813,0.97373307,0.19983488,0.1826787,0.0
0.28960592,0.9763887,0.19122136,0.10082787,0.5660791,1.0
0.29890758,0.4926859,0.7302841,0.29897082,0.48033082,0.0
0.2686028,0.58657026,0.11745614,0.47377187,0.2421723,0.0
0.081142604,0.9348346,0.31868464,0.23163772,0.85206854,1.0
0.029588223,0.25624454,0.39687306,0.2204684,0.5215049,0.0
0.2540611,0.04265827,0.36289006,0.1719538,0.0350613,0.0
0.6147184,0.55883086,0.59129953,0.872263,0.5520124,0.0
0.96495146,0.873467,0.4119817,0.42478794,0.6907511,0.0
0.9675437,0.64350754,0.42493737,0.5861524,0.5301899,0.0
0.66380763,0.7123567,0.85941654,0.36693478,0.50414294,1.0
0.5225006,0.44831407,0.47753596,0.5170519,0.7330441,0.0
0.25990433,0.39953524,0.45479083,0.1149587,0.67205817,1.0
0.99695724,0.017883241,0.75384676,0.9285962,0.7631748,1.0
0.28609604,0.035070002,0.6331569,0.11325669,0.3829298,1.0
0.12734509,0.34127742,0.59170234,0.28730297,0.38729137,0.0
0.6132495,0.099930584,0.9955356,0.17845571,0.12286419,1.0
0.027376294,0.30301034,0.15627909,0.20217288,0.73906523,1.0
0.9118108,0.3017208,0.20884758,0.4871465,0.063675344,0.0
0.14948237,0.80944085,0.2847312,0.34939736,0.4613464,1.0
0.0065159798,0.689961,0.0037697554,0.93900204,0.5375423,1.0
0.12290847,0.5150005,0.9540537,0.962159,0.59721154,0.0
0.87214637,0.53362167,0.9555456,0.510783,0.6361644,1.0
0.6528251,0.7736773,0.3916201,0.1461258,0.27456766,0.0
0.50080055,0.98547673,0.64176404,0.55129665,0.48408353,1.0
0.6625686,0.7628449,0.45844722,0.30664545,0.063620985,0.0
0.25918937,0.59029996,0.049170136,0.54966456,0.84690815,1.0
0.43901896,0.346516,0.6403573,0.37264043,0.66193795,0.0
0.32665068,0.5375682,0.2933982,0.6240646,0.11323768,1.0
0.99459517,0.7858788,0.8914528,0.47283536,0.5602167,1.0
0.4639418,0.24457902,0.4566511,0.07985568,0.19671214,1.0
0.16298467,0.9505998,0.34472817,0.1043427,0.94776213,0.0
0.60055566,0.116768956,0.37709796,0.46260256,0.89386374,1.0
0.12156612,0.2359032,0.62415564,0.55674684,0.04508823,0.0
0.956099,0.9899916,0.02659589,0.06561148,0.44920444,0.0
0.86522955,0.057242393,0.03542018,0.33276534,0.84026486,0.0
0.80130124,0.27001297,0.23315674,0.28585613,0.5326422,1.0
0.20530266,0.9230733,0.24843234,0.16568464,0.0920409,1.0
0.99302816,0.6196249,0.8103427,0.99572575,0.02896446,1.0
0.14902836,0.10895908,0.19740999,0.8921217,0.4286402,0.0
0.5001513,0.22289687,0.23790467,0.4426443,0.6611981,0.0
0.11459994,0.78873205,0.69346565,0.04405439,0.7776516,0.0
0.69171995,0.70598,0.9257065,0.054269254,0.37016612,1.0
0.36978787,0.5172513,0.33936626,0.7597469,0.5767218,0.0
0.35661107,0.6283235,0.1464259,0.46687907,0.78231704,1.0
0.47088158,0.35398465,0.17167771,0.78879935,0.00084382296,0.0
0.9297717,0.3699041,0.70748585,0.3032061,0.30700624,0.0
0.8842737,0.23963702,0.8287087,0.6359536,0.545171,0.0
0.5492648,0.74787575,0.49114275,0.30107856,0.46231347,1.0
0.64762574,0.044692576,0.89082515,0.2554617,0.18249506,0.0
0.6305296,0.11521441,0.6788356,0.3291058,0.43886846,0.0
0.01262027,0.8541822,0.63267744,0.42286718,0.71882445,0.0
0.9835029,0.33883303,0.49147207,0.2969464,0.54529697,1.0
0.7129512,0.8476879,0.068297625,0.07891327,0.8171744,1.0
0.710831,0.98861194,0.9641803,0.737776,0.82236326,1.0
0.45513356,0.4116904,0.2395724,0.94451493,0.95894265,0.0
0.45898426,0.8811198,0.45128578,0.2958129,0.39910573,1.0
0.78829205,0.40112126,0.70857185,0.825484,0.83919674,0.0
0.100153685,0.110079944,0.11546028,0.74510926,0.40770632,1.0
0.785643,0.9648506,0.7804658,0.7287847,0.56652147,1.0
0.64185214,0.35324222,0.6635017,0.101183474,0.34512413,0.0
0.5317722,0.23030174,0.64356905,0.04900235,0.18795037,0.0
0.9704609,0.07832724,0.7371477,0.34748936,0.002006948,1.0
0.3176843,0.66089773,0.708491,0.5757294,0.6090459,0.0
0.84547526,0.44419664,0.2518552,0.3338098,0.32598454,1.0
0.97480243,0.98277724,0.4683653,0.3372324,0.56991583,0.0
0.21435088,0.3540668,0.48429853,0.3039853,0.31381887,0.0
0.99876034,0.6589277,0.45972896,0.20768225,0.016374528,1.0
0.62531483,0.7169794,0.7252986,0.59777457,0.897194,1.0
0.719135,0.0689646,0.33924145,0.2977147,0.48422992,1.0
0.6318594,0.12535489,0.006483972,0.19390112,0.5871775,1.0
0.17846,0.0646891,0.21211839,0.50234777,0.48292965,1.0
0.79905105,0.42206395,0.42643142,0.3724199,0.1583342,1.0
0.76669663,0.096794605,0.5555307,0.009790599,0.31675142,0.0
0.21912527,0.003660977,0.22986919,0.49201477,0.7186295,1.0
0.35323012,0.8817099,0.6656861,0.63266957,0.35053676,1.0
0.50874126,0.70334595,0.8803603,0.03085649,0.027546704,0.0
0.5844919,0.44308025,0.4034487,0.051513195,0.27380753,0.0
0.7644403,0.7890188,0.2827794,0.78272676,0.576217,0.0
0.89335793,0.05015987,0.0820421,0.9918299,0.17031974,1.0
0.45158643,0.8360811,0.56382984,0.36615443,0.655773,0.0
0.61043835,0.32569683,0.8869593,0.14519441,0.24459296,1.0
0.67499864,0.1081149,0.51830095,0.25610757,0.1379028,1.0
0.44034737,0.7248401,0.046769857,0.22452831,0.06229174,0.0
0.30501997,0.67734283,0.28242517,0.747614,0.82078636,1.0
0.33460295,0.07837844,0.56938356,0.21894896,0.5433838,0.0
0.92791283,0.95407784,0.23343813,0.6068698,0.95161086,1.0
0.6276999,0.24301869,0.5613938,0.4780779,0.02225411,0.0
0.871576,0.10389149,0.91301656,0.979165,0.8664834,0.0
0.29075545,0.63245976,0.2931121,0.92893994,0.98364675,1.0
0.78299195,0.2701934,0.557233,0.6657064,0.4679724,1.0
0.8677102,0.69285566,0.9370765,0.018092632,0.29141688,0.0
0.40703952,0.10067004,0.6676795,0.33576685,0.19761908,0.0
0.2723965,0.7950227,0.66154283,0.43277127,0.09229368,1.0
0.110470235,0.8851432,0.75786966,0.7116373,0.4030472,1.0
0.7396253,0.4230944,0.28371853,0.41600096,0.26573938,0.0
0.020724773,0.6132453,0.7757415,0.46640092,0.43352318,1.0
0.0910427,0.7993204,0.8334373,0.7962057,0.2873916,0.0
0.0647797,0.47149235,0.34155577,0.6474008,0.68073094,1.0
0.86561716,0.8947758,0.42938018,0.117657185,0.47427976,0.0
0.82716715,0.18249893,0.36938304,0.49458414,0.39549726,0.0
0.8671109,0.15279609,0.67248285,0.34028667,0.22167957,0.0
0.29978245,0.23908812,0.0859853,0.6122001,0.46427292,0.0
0.6137525,0.55924624,0.5157725,0.7014823,0.7314014,1.0
0.20033193,0.5772887,0.41540045,0.13141775,0.8927082,0.0
0.46176887,0.7241743,0.88945603,0.87219924,0.5856527,0.0
0.0068995953,0.7195664,0.08606315,0.79891384,0.0966903,1.0
0.8123114,0.7930501,0.15069675,0.88080245,0.12601012,1.0
0.08924878,0.050245762,0.35815805,0.24382609,0.9826682,1.0
0.8634911,0.15786594,0.1788215,0.97352034,0.89104676,0.0
0.092580736,0.56426334,0.4685561,0.3857479,0.038801312,0.0
0.9142112,0.062748194,0.15855497,0.8634576,0.9277543,1.0
0.91530055,0.2815802,0.14703166,0.9049208,0.36827856,0.0
0.96783704,0.27501988,0.25206888,0.12559068,0.41694182,0.0
0.645531,0.89991343,0.07107949,0.13458252,0.8341931,1.0
0.3583402,0.2964648,0.78727376,0.43047154,0.71271664,0.0
0.7101456,0.48414534,0.394261,0.11582118,0.14642245,0.0
0.49721318,0.28713638,0.07707107,0.027120233,0.9081786,1.0
0.7156768,0.37893564,0.4221983,0.31726563,0.7218788,0.0
0.9374002,0.17102212,0.15912443,0.06545323,0.28378648,0.0
0.34728694,0.5484465,0.36640525,0.20444757,0.95665723,0.0
0.61456734,0.6010163,0.33592695,0.51761657,0.73606735,1.0
0.26146698,0.29410988,0.4229467,0.18596059,0.66292435,0.0
0.77661926,0.84529746,0.8360183,0.45148212,0.31625283,0.0
0.70983195,0.47809237,0.92957693,0.28819102,0.85970515,0.0
0.10222429,0.16209823,0.70511025,0.563528,0.5890917,1.0
0.075912535,0.7123007,0.71225256,0.19459891,0.36248922,1.0
0.94594043,0.10405016,0.047271907,0.82508534,0.496508,0.0
0.9227567,0.874638,0.14585549,0.79179573,0.91397816,1.0
0.02922368,0.774355,0.22601795,0.5199561,0.117899835,0.0
0.03317201,0.9592613,0.13019055,0.82902896,0.56427026,0.0
0.8373215,0.5723007,0.89583176,0.6663647,0.45197803,1.0
0.35892892,0.26265156,0.77102554,0.1418714,0.12826324,1.0
0.34663415,0.5807843,0.18636227,0.21780056,0.0252136,1.0
0.97398674,0.028688192,0.2526704,0.21173215,0.85671747,1.0
0.90241134,0.054827213,0.3086748,0.64944506,0.7733796,1.0
0.9641234,0.29016858,0.6953095,0.410851,0.856904,1.0
0.15296179,0.7566158,0.46138263,0.3676132,0.8830499,0.0
0.49165428,0.8300144,0.036851525,0.92123026,0.86970556,0.0
0.3996057,0.8595889,0.18433756,0.839259,0.9528639,0.0
0.2493521,0.05487013,0.8501188,0.05781156,0.6001739,0.0
0.8710007,0.9125339,0.07240087,0.84674716,0.91986406,1.0
0.09819263,0.14716244,0.6527224,0.740146,0.8684166,1.0
0.44567388,0.8947374,0.80942297,0.17860347,0.2582724,0.0
0.44231272,0.69340724,0.2522369,0.8134522,0.73691905,1.0
0.2532645,0.5298151,0.5301242,0.7448383,0.9250335,1.0
0.7054779,0.03224063,0.24526769,0.61348766,0.9324766,0.0
0.25953752,0.90880656,0.14329451,0.9592629,0.016174614,0.0
0.85324156,0.43103534,0.546481,0.054180205,0.1553697,1.0
0.746425,0.3247584,0.59154177,0.5135486,0.36212903,0.0
0.12202448,0.16270566,0.146667,0.08923203,0.7822599,0.0
0.3181765,0.05295044,0.019192338,0.6174545,0.7020905,0.0
0.22757417,0.8405173,0.9292518,0.9279293,0.8583716,0.0
0.17133212,0.3770414,0.82382214,0.48725784,0.15972507,0.0
0.8030039,0.59111303,0.9609158,0.6677066,0.12385613,0.0
0.018403172,0.97619236,0.30504006,0.36071402,0.76844126,1.0
0.27995962,0.3545999,0.38259405,0.12987423,0.03608781,1.0
0.704409,0.566999,0.57839966,0.72575957,0.24310905,1.0
0.51285714,0.5379557,0.40148282,0.87490404,0.61768466,1.0
0.64117676,0.6084609,0.23033983,0.5897547,0.38678747,1.0
0.7820294,0.333964,0.6506147,0.27378547,0.73158425,0.0
0.6134398,0.7126783,0.66812104,0.021632254,0.36984426,1.0
0.21367359,0.53595304,0.12185198,0.97802466,0.19120091,0.0
0.4362163,0.6165332,0.38153017,0.8502456,0.44671452,1.0
0.587263,0.17311418,0.584551,0.67023075,0.78732616,0.0
0.66325635,0.23987156,0.5725556,0.94771713,0.893401,0.0
0.73948544,0.49159837,0.47582614,0.7069554,0.38572842,0.0
0.27758288,0.6254204,0.679381,0.8695027,0.23101348,0.0
0.51890033,0.5086108,0.4520849,0.5311198,0.34074396,0.0
0.14448118,0.06905484,0.85548115,0.7609931,0.12205893,1.0
0.37604553,0.86166537,0.6131831,0.74502695,0.3261187,0.0
0.69349885,0.13910574,0.66669774,0.5441058,0.15591437,1.0
0.7557861,0.7664746,0.90845454,0.7978388,0.19096941,1.0
0.052577853,0.0026444197,0.90220803,0.23574716,0.48093283,0.0
0.4125325,0.85650283,0.15913463,0.7869557,0.4996559,0.0
0.4929685,0.814298,0.8825433,0.49585956,0.34261626,1.0
0.3117866,0.5983281,0.99579525,0.107970476,0.6056928,0.0
0.8996193,0.833327,0.3558349,0.6836044,0.6218836,0.0
0.51127803,0.6008723,0.2799775,0.35036695,0.05256945,1.0
0.44808066,0.9108674,0.7976488,0.4374609,0.39712775,1.0
0.6818787,0.39641875,0.5175726,0.3796069,0.030553222,0.0
0.7829656,0.5338185,0.22562891,0.5647041,0.8482075,1.0
0.2517475,0.8036578,0.8156244,0.7207442,0.3537991,1.0
0.99617976,0.022559464,0.23301566,0.56372076,0.19498175,0.0
0.9778298,0.5658409,0.23813707,0.5957317,0.25838882,1.0
0.010922909,0.70283204,0.02314043,0.078318775,0.45592165,0.0
0.3090005,0.09520924,0.4554773,0.43969887,0.13880843,0.0
0.51106966,0.7344799,0.46780145,0.31106424,0.13378334,0.0
0.16895449,0.23125166,0.18569541,0.75097424,0.12619084,0.0
0.018142521,0.068318605,0.8500149,0.44210047,0.57204956,1.0
0.20568782,0.05292046,0.5177781,0.7740927,0.072892725,1.0
0.299177,0.9689759,0.46633857,0.42640698,0.12677145,1.0
0.7048805,0.034731507,0.06586832,0.84026235,0.731834,0.0
0.15747952,0.5551279,0.43308032,0.6904889,0.46722502,1.0
0.96597856,0.2829466,0.7222655,0.36125785,0.8090703,0.0
0.89469784,0.84741324,0.33610135,0.0478763,0.9138957,1.0
0.24072593,0.16654396,0.49659598,0.5284055,0.5810844,0.0
0.36778605,0.42564136,0.06642586,0.86477107,0.63589704,0.0
0.06570107,0.660001,0.35695964,0.045102596,0.4748038,1.0
0.70906836,0.03202331,0.29362583,0.1460064,0.60886216,0.0
0.7758836,0.74797845,0.6811514,0.49180794,0.49527866,1.0
0.2779898,0.10336667,0.49697345,0.79420805,0.8496087,1.0
0.97452676,0.818457,0.043466628,0.32719225,0.44955015,1.0
0.032139778,0.6713555,0.38024724,0.100004315,0.42062694,1.0
0.089188814,0.20145088,0.070409834,0.87113106,0.97360575,0.0
0.15165561,0.04499376,0.61290616,0.43046468,0.28478003,1.0
0.510685,0.3884675,0.845356,0.48963988,0.7280617,1.0
0.56551045,0.9943098,0.5756064,0.43718404,0.32177466,0.0
0.12220836,0.2935835,0.48569626,0.20002276,0.66409075,0.0
0.05174285,0.18282431,0.119865894,0.8987657,0.18073326,0.0
0.21596742,0.83095837,0.33495265,0.39904797,0.6410104,1.0
0.8120095,0.7351171,0.34141946,0.57623786,0.017327487,0.0
0.60647947,0.2445646,0.07870722,0.8477943,0.07945627,1.0
0.43304402,0.9369845,0.29915106,0.0021920204,0.80827075,0.0
0.9173899,0.054461777,0.78344476,0.11800307,0.31763464,0.0
0.07914865,0.6226145,0.049353898,0.87913746,0.8977593,0.0
0.28293473,0.94805104,0.32878655,0.6820868,0.746669,1.0
0.82759535,0.21278995,0.64319134,0.038739562,0.8987969,1.0
0.22053742,0.99145395,0.8308266,0.61955124,0.7556739,1.0
0.5999552,0.014419854,0.17793858,0.8199135,0.059773684,0.0
0.80355716,0.90083104,0.54198337,0.78652036,0.9698516,1.0
0.8170358,0.83564675,0.11269319,0.49177516,0.5176023,1.0
0.5601611,0.98935264,0.98303616,0.61513567,0.11785108,0.0
0.8973056,0.72420025,0.3435678,0.48839647,0.93603367,1.0
0.66299725,0.3175183,0.3455255,0.45234263,0.5569273,1.0
0.94531274,0.69487524,0.45648658,0.17771423,0.0434646,1.0
0.71036774,0.3828796,0.84259754,0.6532322,0.2875492,1.0
0.7849668,0.8471379,0.035868704,0.56255627,0.14547813,1.0
0.18419409,0.18037528,0.10735959,0.5328661,0.36456066,0.0
0.53030914,0.5523083,0.8782767,0.50589985,0.23423839,0.0
0.91328645,0.5995898,0.5387083,0.1481852,0.5105914,1.0
0.11168122,0.5170314,0.99368274,0.07336873,0.78210384,0.0
0.75082505,0.89218307,0.98182464,0.25641948,0.7351737,0.0
0.85251385,0.1939103,0.6351808,0.07274234,0.69133073,1.0
0.49310523,0.6491573,0.38909018,0.2676704,0.24591202,0.0
0.6022343,0.22954798,0.2270931,0.3582881,0.56760544,0.0
0.2763459,0.9782199,0.70867497,0.6129657,0.18098795,0.0
0.61521316,0.44998425,0.267204,0.13900578,0.7303204,0.0
0.20122695,0.9833812,0.091051996,0.46711475,0.75084835,0.0
0.17236799,0.26841968,0.3265931,0.82006896,0.611016,1.0
0.009252608,0.8368321,0.16920102,0.76015705,0.9274757,0.0
0.27955705,0.5896433,0.6997876,0.7778965,0.113099635,1.0
0.44948125,0.9228635,0.28407246,0.601802,0.05770421,1.0
0.23151296,0.9331855,0.70070606,0.96218884,0.85426885,1.0
0.3421017,0.57300013,0.23577487,0.49086326,0.99983376,0.0
0.46115142,0.0694803,0.66170675,0.20894003,0.043500483,1.0
0.6307274,0.6872379,0.9772908,0.13479531,0.1929636,1.0
0.7346605,0.07021022,0.2893077,0.6650149,0.42918772,0.0
0.1197176,0.7522726,0.2767616,0.33970368,0.9636078,1.0
0.018927634,0.8489495,0.2733618,0.6281052,0.99818975,1.0
0.37509382,0.3015219,0.17041856,0.23158789,0.5249458,1.0
0.7612674,0.33780712,0.88291115,0.41386968,0.7350043,1.0
0.4321198,0.5258341,0.7317007,0.8310378,0.8412066,0.0
0.940388,0.9959769,0.64138854,0.49195844,0.24605978,1.0
0.3537867,0.3005218,0.18915927,0.63332766,0.5634655,1.0
0.63052624,0.14870536,0.33391452,0.5231173,0.7066532,1.0
0.88036984,0.5442474,0.773958,0.4373588,0.17700255,1.0
0.10773605,0.32255912,0.17093575,0.45639908,0.9271622,0.0
0.6761268,0.91433406,0.7321638,0.22723222,0.4368499,1.0
0.8570689,0.9231429,0.03431225,0.06745106,0.5324074,1.0
0.4542504,0.50121146,0.27301025,0.5742942,0.30874032,1.0
0.28745055,0.121553004,0.13229841,0.32610065,0.34882164,1.0
0.07876021,0.56911904,0.84554446,0.7242854,0.6170624,0.0
0.21400428,0.7297322,0.7693087,0.5684679,0.4568956,0.0
0.21245724,0.91342294,0.6663971,0.5526488,0.91209453,1.0
0.11602843,0.49015373,0.06550205,0.6658353,0.9826954,1.0
0.26745087,0.27321583,0.56274587,0.9730249,0.14810067,1.0
0.7496204,0.5556503,0.7423559,0.5942244,0.8093921,0.0
0.09597182,0.79027545,0.29541987,0.12909156,0.8054513,1.0
0.84153,0.82620245,0.934971,0.84938544,0.3941779,1.0
0.20370907,0.7061147,0.63544244,0.5759653,0.70329666,1.0
0.38180333,0.7719343,0.17395723,0.4548958,0.34887362,1.0
0.8176476,0.15008485,0.9438263,0.6362939,0.9402352,1.0
0.4731353,0.3584776,0.4987535,0.15625513,0.3946128,1.0
0.8329278,0.095686376,0.44337457,0.106802225,0.098814905,1.0
0.09103167,0.1487534,0.1973722,0.19595832,0.9040034,1.0
0.883803,0.62055457,0.87949127,0.37923354,0.03805989,1.0
0.26689494,0.7258162,0.030100286,0.5335324,0.81465286,1.0
0.8748899,0.10115433,0.48203343,0.8868105,0.17465556,0.0
0.2823751,0.26727515,0.019748032,0.8122839,0.7218221,0.0
0.77436835,0.3529327,0.3215068,0.42148268,0.50516725,0.0
0.6313577,0.16542888,0.597943,0.8450824,0.27042305,1.0
0.8448596,0.14006984,0.9389316,0.41062504,0.56431085,1.0
0.5868397,0.7783122,0.5902675,0.60889095,0.18591106,1.0
0.15290505,0.8758501,0.006632328,0.88868695,0.16247863,0.0
0.85122555,0.31321472,0.34692842,0.84081894,0.5475801,1.0
0.0048980117,0.76507753,0.5911153,0.6536325,0.11046451,1.0
0.5529949,0.4895476,0.68714195,0.9408272,0.11582333,1.0
0.829071,0.7859978,0.903624,0.38974577,0.7484711,0.0
0.35185832,0.5222326,0.89758086,0.29671264,0.99877864,1.0
0.70934814,0.3169105,0.44274038,0.92304295,0.98408437,1.0
0.70227104,0.2054888,0.5606818,0.21385205,0.17424518,0.0
0.39168566,0.99004585,0.017711997,0.051538527,0.11493105,1.0
0.86757433,0.19557786,0.30083567,0.4103362,0.91507876,1.0
0.75789666,0.25906593,0.7591345,0.92273724,0.20717102,0.0
0.077210784,0.088180244,0.34362048,0.10328972,0.25434136,0.0
0.5121456,0.6854978,0.7762165,0.419775,0.9030033,0.0
0.59441805,0.3588754,0.59601325,0.52782905,0.40789115,0.0
0.8356602,0.63842374,0.46979314,0.94569844,0.6658092,1.0
0.0026455522,0.34661245,0.79500955,0.85161847,0.8846718,1.0
0.45345384,0.017873168,0.805575,0.2302627,0.3467822,0.0
0.6635823,0.94819784,0.74600744,0.05335051,0.48396665,1.0
0.4605105,0.29948032,0.94866884,0.93169093,0.6230401,1.0
0.658547,0.44547594,0.99887705,0.7356111,0.8427599,1.0
0.84629196,0.14698094,0.65482473,0.74767995,0.27958483,0.0
0.22450554,0.4245602,0.5513037,0.30683428,0.47358114,1.0
0.8536691,0.87477666,0.9159717,0.82064444,0.6251385,1.0
0.26371402,0.86566967,0.95632845,0.8807828,0.44689578,0.0
0.06328893,0.39389044,0.28696513,0.2663644,0.76689005,1.0
0.9996876,0.66109264,0.091921926,0.98242134,0.2690946,1.0
0.62486863,0.1095162,0.1593464,0.6291573,0.52167374,1.0
0.51963794,0.6542444,0.5470323,0.9443893,0.08252686,0.0
0.019857049,0.38872957,0.23170489,0.529731,0.14222181,0.0
0.34023798,0.09731066,0.8964526,0.3401608,0.4396274,1.0
0.5005391,0.18255466,0.3839659,0.43918395,0.4296776,1.0
0.81469184,0.17805159,0.5406364,0.8376575,0.80241877,1.0
0.33287972,0.64319277,0.9280447,0.22839129,0.71526796,1.0
0.15742153,0.45523155,0.4440933,0.83307105,0.36004108,0.0
0.6577303,0.64185494,0.22280055,0.7813323,0.20259553,1.0
0.10057199,0.08370954,0.1760264,0.1754381,0.70659995,1.0
0.65571535,0.6231008,0.7672035,0.5814383,0.8529736,0.0
0.6679124,0.19492978,0.3784051,0.7384184,0.51502997,1.0
0.753805,0.42862993,0.4449764,0.10510594,0.28030843,0.0
0.260435,0.6426877,0.255041,0.8142283,0.9619845,0.0
0.5496822,0.19788396,0.407892,0.9045808,0.21633369,1.0
0.33955556,0.8171663,0.5437197,0.114718854,0.13673234,1.0
0.31121576,0.09912002,0.7155121,0.84773904,0.71896,0.0
0.10298312,0.7141101,0.41795385,0.766087,0.81631976,0.0
0.102461874,0.070628524,0.3782469,0.3036191,0.5716123,0.0
0.702341,0.3875131,0.96525514,0.678209,0.7364266,1.0
0.11240029,0.5692429,0.5720666,0.09910709,0.16126156,1.0
0.26554096,0.71874535,0.21624595,0.82284045,0.8140135,0.0
0.773526,0.68632716,0.25870383,0.090326786,0.6391973,0.0
0.8614656,0.73801076,0.5521651,0.6061073,0.9204541,1.0
0.7206493,0.5972133,0.533287,0.50708514,0.5489924,0.0
0.89257896,0.6670807,0.06115222,0.049775064,0.7360722,1.0
0.9237963,0.8021833,0.96907395,0.63626355,0.47614706,1.0
0.72774875,0.704522,0.031627953,0.688086,0.36702913,1.0
0.12260395,0.07287413,0.42948794,0.5835357,0.09919298,0.0
0.037559986,0.49156833,0.36617714,0.7350876,0.52578473,0.0
0.627968,0.71658033,0.64032984,0.49512267,0.6475771,1.0
0.901045,0.16168904,0.9936734,0.6178009,0.55357593,1.0
0.60492474,0.37032872,0.10090411,0.59232354,0.5537733,0.0
0.892584,0.91264534,0.11357796,0.3078022,0.26106936,1.0
0.8700783,0.6945958,0.83415353,0.39305598,0.16227275,0.0
0.35149413,0.54833996,0.6607263,0.16904676,0.4670567,1.0
0.57347184,0.8229962,0.15186024,0.75427586,0.4597916,1.0
0.8954261,0.46200424,0.5669084,0.8047721,0.25402766,1.0
0.6993288,0.4771647,0.9699032,0.9713779,0.87513095,1.0
0.89766455,0.18405056,0.09220219,0.45724165,0.28979832,1.0
0.45664823,0.9609246,0.5700935,0.059309006,0.981945,1.0
0.108929336,0.4110008,0.3271792,0.6980908,0.473099,1.0
0.034287333,0.89606184,0.14666653,0.7331046,0.44707423,1.0
0.9366597,0.7326257,0.42897868,0.32104248,0.9491516,1.0
0.9589344,0.9670815,0.10300821,0.13534278,0.10862106,0.0
0.031202078,0.6378062,0.10968697,0.49076277,0.19901931,1.0
0.94502693,0.90460527,0.72050965,0.020077288,0.38529867,1.0
0.29645973,0.66935056,0.21283609,0.4278047,0.95111006,0.0
0.35783064,0.4325657,0.6913065,0.27527386,0.67712563,0.0
0.72956496,0.47791344,0.63786227,0.7653129,0.63160115,0.0
0.7910575,0.52424675,0.9226944,0.33790118,0.30110592,0.0
0.24392319,0.17352599,0.84993416,0.61844414,0.15092218,0.0
0.7905075,0.38032746,0.92673886,0.981211,0.20349264,1.0
0.07542658,0.41529506,0.99817914,0.5361053,0.4137165,0.0
0.59578836,0.22586781,0.41150218,0.515606,0.8309982,1.0
0.026914835,0.15839481,0.68143743,0.10597837,0.03544593,0.0
0.26648152,0.8574962,0.3191737,0.008183658,0.8103096,1.0
0.910158,0.26553315,0.15872931,0.25138724,0.7104765,0.0
0.49388754,0.39244205,0.8967439,0.9200594,0.43241686,0.0
0.28229296,0.3146059,0.43645823,0.030638158,0.536813,0.0
0.41387808,0.051529408,0.020317316,0.9469838,0.82340604,1.0
0.94285667,0.8360045,0.93798584,0.38743567,0.6573147,1.0
0.46265447,0.31527996,0.0928275,0.30752552,0.02769208,1.0
0.9041297,0.5722965,0.3598193,0.5877313,0.43260354,0.0
